Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2023-03-15 10:51:15.234 -0400,"Success",0:00:02,0,0,0,"20230315_105115.234/LogFile.txt","","",1
